--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
058.551  000.017  000.017: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
058.618  000.003  000.003: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
058.674  000.002  000.002: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
059.497  000.009  000.009: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
059.524  000.005  000.005: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
059.536  000.009  000.009: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
059.542  000.003  000.003: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
059.545  000.002  000.002: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
060.115  000.081  000.081: require('nvim-treesitter.utils')
060.848  000.096  000.096: require('vim.treesitter.language')
060.931  000.080  000.080: require('vim.func')
060.977  000.034  000.034: require('vim.func._memoize')
061.006  000.408  000.197: require('vim.treesitter.query')
061.049  000.042  000.042: require('vim.treesitter._range')
061.062  000.587  000.137: require('vim.treesitter.languagetree')
061.066  000.700  000.113: require('vim.treesitter')
061.471  001.354  000.654: require('nvim-treesitter.parsers')
061.680  000.042  000.042: require('nvim-treesitter.compat')
061.777  000.058  000.058: require('nvim-treesitter.ts_utils')
061.782  000.101  000.042: require('nvim-treesitter.tsrange')
061.808  000.025  000.025: require('nvim-treesitter.caching')
061.821  000.235  000.068: require('nvim-treesitter.query')
061.839  000.328  000.093: require('nvim-treesitter.configs')
061.842  000.370  000.042: require('nvim-treesitter.info')
061.897  000.054  000.054: require('nvim-treesitter.shell_command_selectors')
061.924  001.979  000.120: require('nvim-treesitter.install')
061.952  000.026  000.026: require('nvim-treesitter.statusline')
061.992  000.039  000.039: require('nvim-treesitter.query_predicates')
061.995  002.180  000.135: require('nvim-treesitter')
062.422  002.645  000.465: sourcing /home/jonco/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
062.425  002.662  000.017: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
062.432  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
062.447  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
063.752  000.124  000.124: require('nvim-treesitter.indent')
063.832  000.041  000.041: require('nvim-treesitter.highlight')
063.960  000.055  000.055: require('nvim-treesitter.locals')
063.963  000.097  000.042: require('nvim-treesitter.incremental_selection')
064.031  000.028  000.028: sourcing /home/jonco/.local/share/nvim/lazy/lspsaga.nvim/plugin/lspsaga.lua
064.034  000.046  000.018: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
064.086  000.002  000.002: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
064.094  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
064.181  000.085  000.085: require('lspsaga')
064.271  000.043  000.043: require('lspsaga.lspkind')
064.272  000.083  000.040: require('lspsaga.highlight')
067.315  001.910  001.910: require('lspsaga.util')
067.330  002.945  001.035: require('lspsaga.codeaction.lightbulb')
068.158  000.408  000.408: require('lspsaga.symbol.head')
068.344  000.004  000.004: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
068.348  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
068.511  000.151  000.151: require('trouble')
068.550  000.038  000.038: require('trouble.config')
068.610  000.026  000.026: require('trouble.util')
068.612  000.050  000.024: require('trouble.config.highlights')
068.773  000.015  000.015: require('trouble.cache')
068.797  000.023  000.023: require('trouble.format')
068.814  000.016  000.016: require('trouble.view.indent')
068.834  000.020  000.020: require('trouble.view.text')
068.836  000.096  000.023: require('trouble.view.render')
068.838  000.116  000.020: require('trouble.view.preview')
068.839  000.146  000.030: require('trouble.view.main')
068.899  000.002  000.002: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
068.903  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
069.093  000.031  000.031: require('ibl.utils')
069.096  000.058  000.027: require('ibl.config')
069.129  000.014  000.014: require('ibl.indent')
069.132  000.036  000.022: require('ibl.hooks')
069.133  000.111  000.018: require('ibl.highlights')
069.149  000.015  000.015: require('ibl.autocmds')
069.167  000.018  000.018: require('ibl.inlay_hints')
069.181  000.013  000.013: require('ibl.virt_text')
069.253  000.059  000.059: require('ibl.scope_languages')
069.254  000.072  000.014: require('ibl.scope')
069.257  000.350  000.121: require('ibl')
069.389  000.037  000.037: require('vim.lsp.completion')
069.415  000.102  000.065: require('vim.lsp.handlers')
069.557  000.017  000.017: sourcing /home/jonco/.local/share/nvim/lazy/which-key.nvim/plugin/which-key.lua
069.559  000.033  000.017: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
069.562  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
069.566  000.000  000.000: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
069.703  000.128  000.128: require('which-key')
069.739  000.035  000.035: require('which-key.config')
069.977  000.133  000.133: require('gitsigns')
070.076  000.076  000.076: require('gitsigns.highlight')
070.119  000.025  000.025: require('gitsigns.debug.log')
070.165  000.044  000.044: require('gitsigns.config')
070.381  000.021  000.021: require('gitsigns.debounce')
070.386  000.556  000.256: sourcing /home/jonco/.local/share/nvim/lazy/gitsigns.nvim/plugin/gitsigns.lua
070.389  000.568  000.012: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
070.393  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
070.398  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
070.678  000.014  000.014: require('illuminate.util')
070.699  000.019  000.019: require('illuminate.config')
070.714  000.014  000.014: require('illuminate.reference')
070.715  000.076  000.028: require('illuminate.highlight')
070.719  000.202  000.126: require('illuminate.engine')
070.768  000.036  000.036: require('illuminate')
070.820  000.007  000.007: sourcing nvim_exec2() called at /home/jonco/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim:52
070.830  000.369  000.124: sourcing /home/jonco/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim
070.832  000.380  000.011: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
070.835  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
070.840  000.000  000.000: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
070.999  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.002  000.000  000.000: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.007  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.010  000.000  000.000: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.200  000.047  000.047: require('hardtime.config')
071.285  000.084  000.084: require('hardtime.log')
071.300  000.164  000.033: require('hardtime.util')
071.307  000.291  000.127: require('hardtime')
071.569  000.025  000.025: require('nvim-ts-autotag._log')
071.587  000.016  000.016: require('nvim-ts-autotag.config.init')
071.651  000.021  000.021: require('nvim-ts-autotag.utils')
071.653  000.037  000.016: require('nvim-ts-autotag.config.ft')
071.654  000.067  000.029: require('nvim-ts-autotag.config.plugin')
071.680  000.167  000.059: require('nvim-ts-autotag.internal')
071.681  000.285  000.118: require('nvim-ts-autotag')
071.700  000.322  000.037: sourcing /home/jonco/.local/share/nvim/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.lua
071.703  000.338  000.016: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.708  000.002  000.002: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.713  000.001  000.001: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.803  000.022  000.022: sourcing /usr/share/nvim/runtime/plugin/editorconfig.lua
071.805  000.033  000.011: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.907  000.092  000.092: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
071.909  000.101  000.009: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
071.946  000.027  000.027: sourcing /usr/share/nvim/runtime/plugin/man.lua
071.947  000.035  000.008: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.201  000.100  000.100: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
072.209  000.254  000.154: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
072.210  000.261  000.007: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.282  000.061  000.061: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
072.284  000.069  000.008: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.532  000.112  000.112: sourcing /usr/share/nvim/runtime/pack/dist/opt/netrw/plugin/netrwPlugin.vim
072.539  000.247  000.135: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
072.540  000.254  000.007: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.580  000.028  000.028: sourcing /usr/share/nvim/runtime/plugin/osc52.lua
072.581  000.038  000.010: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.687  000.096  000.096: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
072.689  000.105  000.009: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.729  000.027  000.027: sourcing /usr/share/nvim/runtime/plugin/shada.vim
072.730  000.038  000.011: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.750  000.007  000.007: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
072.751  000.018  000.011: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.804  000.044  000.044: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
072.805  000.053  000.009: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.880  000.025  000.025: sourcing /usr/share/nvim/runtime/plugin/tohtml.lua
072.882  000.038  000.013: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.902  000.010  000.010: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
072.903  000.020  000.010: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
072.973  000.060  000.060: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
072.974  000.069  000.010: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
073.127  000.030  000.030: sourcing /home/jonco/.local/share/nvim/lazy/indent-blankline.nvim/after/plugin/commands.lua
073.129  000.047  000.017: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
073.186  000.022  000.022: sourcing /home/jonco/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
073.187  000.035  000.013: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
073.311  000.015  000.015: require('cmp_buffer.timer')
073.314  000.039  000.023: require('cmp_buffer.buffer')
073.315  000.061  000.022: require('cmp_buffer.source')
073.316  000.083  000.022: require('cmp_buffer')
073.341  000.122  000.038: sourcing /home/jonco/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
073.343  000.134  000.013: sourcing nvim_exec2() called at /home/jonco/src/dotfiles/config/nvim/init.lua:0
073.367  064.590  020.880: require('config')
073.368  064.617  000.027: sourcing /home/jonco/.config/nvim/init.lua
073.375  000.650: sourcing vimrc file(s)
073.568  000.016  000.016: sourcing /usr/share/nvim/runtime/filetype.lua
073.704  000.034  000.034: sourcing /usr/share/nvim/runtime/syntax/synload.vim
073.751  000.149  000.115: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
073.757  000.217: inits 3
075.417  001.660: reading ShaDa
076.256  000.119  000.119: require('luasnip.loaders.from_lua')
076.305  000.044  000.044: require('luasnip.loaders.from_snipmate')
076.356  000.049  000.049: require('luasnip.loaders.from_vscode')
076.404  000.775: opening buffers
076.510  000.106: BufEnter autocommands
076.512  000.002: editing files in windows
076.521  000.009: --- NVIM STARTED ---

